"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Contra Costa County, CA"	"06013"	"Mexican"	"2148-5"	"1998"	"1998"	13	2346	5.54 (Unreliable)
	"Contra Costa County, CA"	"06013"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	76	Suppressed
	"Contra Costa County, CA"	"06013"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	79	Suppressed
	"Contra Costa County, CA"	"06013"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	66	Suppressed
	"Contra Costa County, CA"	"06013"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	74	Suppressed
	"Contra Costa County, CA"	"06013"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	13	Suppressed
	"Contra Costa County, CA"	"06013"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Contra Costa County, CA"	"06013"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	15	Suppressed
	"Contra Costa County, CA"	"06013"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	13	Suppressed
	"Contra Costa County, CA"	"06013"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	333	Suppressed
	"Contra Costa County, CA"	"06013"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	374	Suppressed
	"Contra Costa County, CA"	"06013"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	406	Suppressed
	"Contra Costa County, CA"	"06013"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	413	Suppressed
	"Contra Costa County, CA"	"06013"	"Non-Hispanic White"	"6"	"1995"	"1995"	28	6805	4.11
	"Contra Costa County, CA"	"06013"	"Non-Hispanic White"	"6"	"1996"	"1996"	30	6404	4.68
	"Contra Costa County, CA"	"06013"	"Non-Hispanic White"	"6"	"1997"	"1997"	25	6250	4.00
	"Contra Costa County, CA"	"06013"	"Non-Hispanic White"	"6"	"1998"	"1998"	29	6180	4.69
	"Contra Costa County, CA"	"06013"	"Non-Hispanic Black"	"7"	"1995"	"1995"	27	1435	18.82
	"Contra Costa County, CA"	"06013"	"Non-Hispanic Black"	"7"	"1996"	"1996"	17	1381	12.31 (Unreliable)
	"Contra Costa County, CA"	"06013"	"Non-Hispanic Black"	"7"	"1997"	"1997"	11	1346	8.17 (Unreliable)
	"Contra Costa County, CA"	"06013"	"Non-Hispanic Black"	"7"	"1998"	"1998"	19	1402	13.55 (Unreliable)
	"Fresno County, CA"	"06019"	"Mexican"	"2148-5"	"1995"	"1995"	55	7720	7.12
	"Fresno County, CA"	"06019"	"Mexican"	"2148-5"	"1996"	"1996"	55	7774	7.07
	"Fresno County, CA"	"06019"	"Mexican"	"2148-5"	"1997"	"1997"	63	7788	8.09
	"Fresno County, CA"	"06019"	"Mexican"	"2148-5"	"1998"	"1998"	52	8026	6.48
	"Fresno County, CA"	"06019"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	15	Suppressed
	"Fresno County, CA"	"06019"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	15	Suppressed
	"Fresno County, CA"	"06019"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	20	Suppressed
	"Fresno County, CA"	"06019"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	14	Suppressed
	"Fresno County, CA"	"06019"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Fresno County, CA"	"06019"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Fresno County, CA"	"06019"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Fresno County, CA"	"06019"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Fresno County, CA"	"06019"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	134	Suppressed
	"Fresno County, CA"	"06019"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	125	Suppressed
	"Fresno County, CA"	"06019"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	131	Suppressed
	"Fresno County, CA"	"06019"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	112	Suppressed
	"Fresno County, CA"	"06019"	"Non-Hispanic White"	"6"	"1995"	"1995"	41	4304	9.53
	"Fresno County, CA"	"06019"	"Non-Hispanic White"	"6"	"1996"	"1996"	35	4019	8.71
	"Fresno County, CA"	"06019"	"Non-Hispanic White"	"6"	"1997"	"1997"	31	3809	8.14
	"Fresno County, CA"	"06019"	"Non-Hispanic White"	"6"	"1998"	"1998"	23	3952	5.82
	"Fresno County, CA"	"06019"	"Non-Hispanic Black"	"7"	"1995"	"1995"	17	889	19.12 (Unreliable)
	"Fresno County, CA"	"06019"	"Non-Hispanic Black"	"7"	"1996"	"1996"	18	824	21.84 (Unreliable)
	"Fresno County, CA"	"06019"	"Non-Hispanic Black"	"7"	"1997"	"1997"	14	793	17.65 (Unreliable)
	"Fresno County, CA"	"06019"	"Non-Hispanic Black"	"7"	"1998"	"1998"	12	795	15.09 (Unreliable)
	"Kern County, CA"	"06029"	"Mexican"	"2148-5"	"1995"	"1995"	60	5238	11.45
	"Kern County, CA"	"06029"	"Mexican"	"2148-5"	"1996"	"1996"	51	5366	9.50
	"Kern County, CA"	"06029"	"Mexican"	"2148-5"	"1997"	"1997"	44	5506	7.99
	"Kern County, CA"	"06029"	"Mexican"	"2148-5"	"1998"	"1998"	40	5641	7.09
	"Kern County, CA"	"06029"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	45	Suppressed
	"Kern County, CA"	"06029"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	40	Suppressed
	"Kern County, CA"	"06029"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	40	Suppressed
	"Kern County, CA"	"06029"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	39	Suppressed
	"Kern County, CA"	"06029"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Kern County, CA"	"06029"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Kern County, CA"	"06029"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Kern County, CA"	"06029"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Kern County, CA"	"06029"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	188	Suppressed
	"Kern County, CA"	"06029"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	203	Suppressed
	"Kern County, CA"	"06029"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	144	Suppressed
	"Kern County, CA"	"06029"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	182	Suppressed
	"Kern County, CA"	"06029"	"Non-Hispanic White"	"6"	"1995"	"1995"	49	4976	9.85
	"Kern County, CA"	"06029"	"Non-Hispanic White"	"6"	"1996"	"1996"	46	4500	10.22
	"Kern County, CA"	"06029"	"Non-Hispanic White"	"6"	"1997"	"1997"	31	4351	7.12
	"Kern County, CA"	"06029"	"Non-Hispanic White"	"6"	"1998"	"1998"	29	4375	6.63
	"Kern County, CA"	"06029"	"Non-Hispanic Black"	"7"	"1995"	"1995"	19	709	26.80 (Unreliable)
	"Kern County, CA"	"06029"	"Non-Hispanic Black"	"7"	"1996"	"1996"	11	684	16.08 (Unreliable)
	"Kern County, CA"	"06029"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	678	Suppressed
	"Kern County, CA"	"06029"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	702	Suppressed
	"Los Angeles County, CA"	"06037"	"Mexican"	"2148-5"	"1995"	"1995"	483	86008	5.62
	"Los Angeles County, CA"	"06037"	"Mexican"	"2148-5"	"1996"	"1996"	441	84257	5.23
	"Los Angeles County, CA"	"06037"	"Mexican"	"2148-5"	"1997"	"1997"	422	80982	5.21
	"Los Angeles County, CA"	"06037"	"Mexican"	"2148-5"	"1998"	"1998"	418	79623	5.25
	"Los Angeles County, CA"	"06037"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	562	Suppressed
	"Los Angeles County, CA"	"06037"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	527	Suppressed
	"Los Angeles County, CA"	"06037"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	538	Suppressed
	"Los Angeles County, CA"	"06037"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	526	Suppressed
	"Los Angeles County, CA"	"06037"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	442	Suppressed
	"Los Angeles County, CA"	"06037"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	416	Suppressed
	"Los Angeles County, CA"	"06037"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	394	Suppressed
	"Los Angeles County, CA"	"06037"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	374	Suppressed
	"Los Angeles County, CA"	"06037"	"Central or South American"	"4"	"1995"	"1995"	113	19211	5.88
	"Los Angeles County, CA"	"06037"	"Central or South American"	"4"	"1996"	"1996"	79	18413	4.29
	"Los Angeles County, CA"	"06037"	"Central or South American"	"4"	"1997"	"1997"	108	17307	6.24
	"Los Angeles County, CA"	"06037"	"Central or South American"	"4"	"1998"	"1998"	82	16435	4.99
	"Los Angeles County, CA"	"06037"	"Non-Hispanic White"	"6"	"1995"	"1995"	186	35003	5.31
	"Los Angeles County, CA"	"06037"	"Non-Hispanic White"	"6"	"1996"	"1996"	144	32222	4.47
	"Los Angeles County, CA"	"06037"	"Non-Hispanic White"	"6"	"1997"	"1997"	122	31177	3.91
	"Los Angeles County, CA"	"06037"	"Non-Hispanic White"	"6"	"1998"	"1998"	136	30699	4.43
	"Los Angeles County, CA"	"06037"	"Non-Hispanic Black"	"7"	"1995"	"1995"	215	16220	13.26
	"Los Angeles County, CA"	"06037"	"Non-Hispanic Black"	"7"	"1996"	"1996"	174	15227	11.43
	"Los Angeles County, CA"	"06037"	"Non-Hispanic Black"	"7"	"1997"	"1997"	168	14575	11.53
	"Los Angeles County, CA"	"06037"	"Non-Hispanic Black"	"7"	"1998"	"1998"	171	14278	11.98
	"Monterey County, CA"	"06053"	"Mexican"	"2148-5"	"1995"	"1995"	26	4066	6.39
	"Monterey County, CA"	"06053"	"Mexican"	"2148-5"	"1996"	"1996"	22	4091	5.38
	"Monterey County, CA"	"06053"	"Mexican"	"2148-5"	"1997"	"1997"	31	4206	7.37
	"Monterey County, CA"	"06053"	"Mexican"	"2148-5"	"1998"	"1998"	24	4088	5.87
	"Monterey County, CA"	"06053"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	29	Suppressed
	"Monterey County, CA"	"06053"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	20	Suppressed
	"Monterey County, CA"	"06053"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	21	Suppressed
	"Monterey County, CA"	"06053"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	20	Suppressed
	"Monterey County, CA"	"06053"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Monterey County, CA"	"06053"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Monterey County, CA"	"06053"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Monterey County, CA"	"06053"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Monterey County, CA"	"06053"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	85	Suppressed
	"Monterey County, CA"	"06053"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	97	Suppressed
	"Monterey County, CA"	"06053"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	99	Suppressed
	"Monterey County, CA"	"06053"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	127	Suppressed
	"Monterey County, CA"	"06053"	"Non-Hispanic White"	"6"	"1995"	"1995"	11	1859	5.92 (Unreliable)
	"Monterey County, CA"	"06053"	"Non-Hispanic White"	"6"	"1996"	"1996"	11	1806	6.09 (Unreliable)
	"Monterey County, CA"	"06053"	"Non-Hispanic White"	"6"	"1997"	"1997"	Suppressed	1778	Suppressed
	"Monterey County, CA"	"06053"	"Non-Hispanic White"	"6"	"1998"	"1998"	Suppressed	1740	Suppressed
	"Monterey County, CA"	"06053"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	160	Suppressed
	"Monterey County, CA"	"06053"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	127	Suppressed
	"Monterey County, CA"	"06053"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	154	Suppressed
	"Monterey County, CA"	"06053"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	143	Suppressed
	"Orange County, CA"	"06059"	"Mexican"	"2148-5"	"1995"	"1995"	105	20737	5.06
	"Orange County, CA"	"06059"	"Mexican"	"2148-5"	"1996"	"1996"	90	20792	4.33
	"Orange County, CA"	"06059"	"Mexican"	"2148-5"	"1997"	"1997"	84	20627	4.07
	"Orange County, CA"	"06059"	"Mexican"	"2148-5"	"1998"	"1998"	88	20124	4.37
	"Orange County, CA"	"06059"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	155	Suppressed
	"Orange County, CA"	"06059"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	156	Suppressed
	"Orange County, CA"	"06059"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	140	Suppressed
	"Orange County, CA"	"06059"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	145	Suppressed
	"Orange County, CA"	"06059"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	95	Suppressed
	"Orange County, CA"	"06059"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	85	Suppressed
	"Orange County, CA"	"06059"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	104	Suppressed
	"Orange County, CA"	"06059"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	100	Suppressed
	"Orange County, CA"	"06059"	"Central or South American"	"4"	"1995"	"1995"	11	1719	6.40 (Unreliable)
	"Orange County, CA"	"06059"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	1616	Suppressed
	"Orange County, CA"	"06059"	"Central or South American"	"4"	"1997"	"1997"	11	1681	6.54 (Unreliable)
	"Orange County, CA"	"06059"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	1668	Suppressed
	"Orange County, CA"	"06059"	"Non-Hispanic White"	"6"	"1995"	"1995"	104	18508	5.62
	"Orange County, CA"	"06059"	"Non-Hispanic White"	"6"	"1996"	"1996"	63	17741	3.55
	"Orange County, CA"	"06059"	"Non-Hispanic White"	"6"	"1997"	"1997"	76	17843	4.26
	"Orange County, CA"	"06059"	"Non-Hispanic White"	"6"	"1998"	"1998"	79	17527	4.51
	"Orange County, CA"	"06059"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	798	Suppressed
	"Orange County, CA"	"06059"	"Non-Hispanic Black"	"7"	"1996"	"1996"	11	813	13.53 (Unreliable)
	"Orange County, CA"	"06059"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	698	Suppressed
	"Orange County, CA"	"06059"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	667	Suppressed
	"Riverside County, CA"	"06065"	"Mexican"	"2148-5"	"1995"	"1995"	67	10975	6.10
	"Riverside County, CA"	"06065"	"Mexican"	"2148-5"	"1996"	"1996"	72	10984	6.55
	"Riverside County, CA"	"06065"	"Mexican"	"2148-5"	"1997"	"1997"	61	11177	5.46
	"Riverside County, CA"	"06065"	"Mexican"	"2148-5"	"1998"	"1998"	81	11326	7.15
	"Riverside County, CA"	"06065"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	99	Suppressed
	"Riverside County, CA"	"06065"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	107	Suppressed
	"Riverside County, CA"	"06065"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	107	Suppressed
	"Riverside County, CA"	"06065"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	99	Suppressed
	"Riverside County, CA"	"06065"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	35	Suppressed
	"Riverside County, CA"	"06065"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	36	Suppressed
	"Riverside County, CA"	"06065"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	39	Suppressed
	"Riverside County, CA"	"06065"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	39	Suppressed
	"Riverside County, CA"	"06065"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	477	Suppressed
	"Riverside County, CA"	"06065"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	495	Suppressed
	"Riverside County, CA"	"06065"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	468	Suppressed
	"Riverside County, CA"	"06065"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	476	Suppressed
	"Riverside County, CA"	"06065"	"Non-Hispanic White"	"6"	"1995"	"1995"	69	9812	7.03
	"Riverside County, CA"	"06065"	"Non-Hispanic White"	"6"	"1996"	"1996"	53	9046	5.86
	"Riverside County, CA"	"06065"	"Non-Hispanic White"	"6"	"1997"	"1997"	49	8644	5.67
	"Riverside County, CA"	"06065"	"Non-Hispanic White"	"6"	"1998"	"1998"	69	8536	8.08
	"Riverside County, CA"	"06065"	"Non-Hispanic Black"	"7"	"1995"	"1995"	23	1482	15.52
	"Riverside County, CA"	"06065"	"Non-Hispanic Black"	"7"	"1996"	"1996"	17	1462	11.63 (Unreliable)
	"Riverside County, CA"	"06065"	"Non-Hispanic Black"	"7"	"1997"	"1997"	19	1517	12.52 (Unreliable)
	"Riverside County, CA"	"06065"	"Non-Hispanic Black"	"7"	"1998"	"1998"	17	1470	11.56 (Unreliable)
	"Sacramento County, CA"	"06067"	"Mexican"	"2148-5"	"1995"	"1995"	23	3097	7.43
	"Sacramento County, CA"	"06067"	"Mexican"	"2148-5"	"1996"	"1996"	18	3055	5.89 (Unreliable)
	"Sacramento County, CA"	"06067"	"Mexican"	"2148-5"	"1997"	"1997"	14	2745	5.10 (Unreliable)
	"Sacramento County, CA"	"06067"	"Mexican"	"2148-5"	"1998"	"1998"	14	3208	4.36 (Unreliable)
	"Sacramento County, CA"	"06067"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	83	Suppressed
	"Sacramento County, CA"	"06067"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	87	Suppressed
	"Sacramento County, CA"	"06067"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	72	Suppressed
	"Sacramento County, CA"	"06067"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	86	Suppressed
	"Sacramento County, CA"	"06067"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Sacramento County, CA"	"06067"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	14	Suppressed
	"Sacramento County, CA"	"06067"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	11	Suppressed
	"Sacramento County, CA"	"06067"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Sacramento County, CA"	"06067"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	153	Suppressed
	"Sacramento County, CA"	"06067"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	142	Suppressed
	"Sacramento County, CA"	"06067"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	129	Suppressed
	"Sacramento County, CA"	"06067"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	167	Suppressed
	"Sacramento County, CA"	"06067"	"Non-Hispanic White"	"6"	"1995"	"1995"	61	10045	6.07
	"Sacramento County, CA"	"06067"	"Non-Hispanic White"	"6"	"1996"	"1996"	65	9440	6.89
	"Sacramento County, CA"	"06067"	"Non-Hispanic White"	"6"	"1997"	"1997"	64	8859	7.22
	"Sacramento County, CA"	"06067"	"Non-Hispanic White"	"6"	"1998"	"1998"	53	9186	5.77
	"Sacramento County, CA"	"06067"	"Non-Hispanic Black"	"7"	"1995"	"1995"	33	2292	14.40
	"Sacramento County, CA"	"06067"	"Non-Hispanic Black"	"7"	"1996"	"1996"	22	2136	10.30
	"Sacramento County, CA"	"06067"	"Non-Hispanic Black"	"7"	"1997"	"1997"	22	2180	10.09
	"Sacramento County, CA"	"06067"	"Non-Hispanic Black"	"7"	"1998"	"1998"	32	2152	14.87
	"San Bernardino County, CA"	"06071"	"Mexican"	"2148-5"	"1995"	"1995"	78	12785	6.10
	"San Bernardino County, CA"	"06071"	"Mexican"	"2148-5"	"1996"	"1996"	92	13008	7.07
	"San Bernardino County, CA"	"06071"	"Mexican"	"2148-5"	"1997"	"1997"	75	13026	5.76
	"San Bernardino County, CA"	"06071"	"Mexican"	"2148-5"	"1998"	"1998"	81	13059	6.20
	"San Bernardino County, CA"	"06071"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	148	Suppressed
	"San Bernardino County, CA"	"06071"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	157	Suppressed
	"San Bernardino County, CA"	"06071"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	162	Suppressed
	"San Bernardino County, CA"	"06071"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	143	Suppressed
	"San Bernardino County, CA"	"06071"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	58	Suppressed
	"San Bernardino County, CA"	"06071"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	53	Suppressed
	"San Bernardino County, CA"	"06071"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	51	Suppressed
	"San Bernardino County, CA"	"06071"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	44	Suppressed
	"San Bernardino County, CA"	"06071"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	713	Suppressed
	"San Bernardino County, CA"	"06071"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	708	Suppressed
	"San Bernardino County, CA"	"06071"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	628	Suppressed
	"San Bernardino County, CA"	"06071"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	818	Suppressed
	"San Bernardino County, CA"	"06071"	"Non-Hispanic White"	"6"	"1995"	"1995"	81	11540	7.02
	"San Bernardino County, CA"	"06071"	"Non-Hispanic White"	"6"	"1996"	"1996"	71	10713	6.63
	"San Bernardino County, CA"	"06071"	"Non-Hispanic White"	"6"	"1997"	"1997"	94	9878	9.52
	"San Bernardino County, CA"	"06071"	"Non-Hispanic White"	"6"	"1998"	"1998"	73	9634	7.58
	"San Bernardino County, CA"	"06071"	"Non-Hispanic Black"	"7"	"1995"	"1995"	53	2796	18.96
	"San Bernardino County, CA"	"06071"	"Non-Hispanic Black"	"7"	"1996"	"1996"	25	2683	9.32
	"San Bernardino County, CA"	"06071"	"Non-Hispanic Black"	"7"	"1997"	"1997"	44	2666	16.50
	"San Bernardino County, CA"	"06071"	"Non-Hispanic Black"	"7"	"1998"	"1998"	36	2747	13.11
	"San Diego County, CA"	"06073"	"Mexican"	"2148-5"	"1995"	"1995"	75	16978	4.42
	"San Diego County, CA"	"06073"	"Mexican"	"2148-5"	"1996"	"1996"	87	16814	5.17
	"San Diego County, CA"	"06073"	"Mexican"	"2148-5"	"1997"	"1997"	94	16489	5.70
	"San Diego County, CA"	"06073"	"Mexican"	"2148-5"	"1998"	"1998"	66	16861	3.91
	"San Diego County, CA"	"06073"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	204	Suppressed
	"San Diego County, CA"	"06073"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	207	Suppressed
	"San Diego County, CA"	"06073"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	178	Suppressed
	"San Diego County, CA"	"06073"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	231	Suppressed
	"San Diego County, CA"	"06073"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	57	Suppressed
	"San Diego County, CA"	"06073"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	49	Suppressed
	"San Diego County, CA"	"06073"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	62	Suppressed
	"San Diego County, CA"	"06073"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	47	Suppressed
	"San Diego County, CA"	"06073"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	532	Suppressed
	"San Diego County, CA"	"06073"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	542	Suppressed
	"San Diego County, CA"	"06073"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	561	Suppressed
	"San Diego County, CA"	"06073"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	578	Suppressed
	"San Diego County, CA"	"06073"	"Non-Hispanic White"	"6"	"1995"	"1995"	91	19747	4.61
	"San Diego County, CA"	"06073"	"Non-Hispanic White"	"6"	"1996"	"1996"	90	18822	4.78
	"San Diego County, CA"	"06073"	"Non-Hispanic White"	"6"	"1997"	"1997"	78	17773	4.39
	"San Diego County, CA"	"06073"	"Non-Hispanic White"	"6"	"1998"	"1998"	84	17930	4.68
	"San Diego County, CA"	"06073"	"Non-Hispanic Black"	"7"	"1995"	"1995"	45	3241	13.88
	"San Diego County, CA"	"06073"	"Non-Hispanic Black"	"7"	"1996"	"1996"	34	3114	10.92
	"San Diego County, CA"	"06073"	"Non-Hispanic Black"	"7"	"1997"	"1997"	43	2978	14.44
	"San Diego County, CA"	"06073"	"Non-Hispanic Black"	"7"	"1998"	"1998"	28	2930	9.56
	"San Francisco County, CA"	"06075"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	928	Suppressed
	"San Francisco County, CA"	"06075"	"Mexican"	"2148-5"	"1996"	"1996"	10	889	11.25 (Unreliable)
