"Notes"	"State"	"State Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Virginia"	"51"	"Central or South American"	"4"	"2004"	"2004"	33	6812	4.84
	"Virginia"	"51"	"Central or South American"	"4"	"2005"	"2005"	35	7798	4.49
	"Virginia"	"51"	"Central or South American"	"4"	"2006"	"2006"	46	8917	5.16
	"Virginia"	"51"	"Non-Hispanic White"	"6"	"2003"	"2003"	389	62347	6.24
	"Virginia"	"51"	"Non-Hispanic White"	"6"	"2004"	"2004"	357	62988	5.67
	"Virginia"	"51"	"Non-Hispanic White"	"6"	"2005"	"2005"	371	62177	5.97
	"Virginia"	"51"	"Non-Hispanic White"	"6"	"2006"	"2006"	340	62502	5.44
	"Virginia"	"51"	"Non-Hispanic Black"	"7"	"2003"	"2003"	288	21838	13.19
	"Virginia"	"51"	"Non-Hispanic Black"	"7"	"2004"	"2004"	312	22280	14.00
	"Virginia"	"51"	"Non-Hispanic Black"	"7"	"2005"	"2005"	309	22163	13.94
	"Virginia"	"51"	"Non-Hispanic Black"	"7"	"2006"	"2006"	315	23414	13.45
	"Washington"	"53"	"Mexican"	"2148-5"	"2003"	"2003"	58	11024	5.26
	"Washington"	"53"	"Mexican"	"2148-5"	"2004"	"2004"	62	11723	5.29
	"Washington"	"53"	"Mexican"	"2148-5"	"2005"	"2005"	47	12217	3.85
	"Washington"	"53"	"Mexican"	"2148-5"	"2006"	"2006"	61	12783	4.77
	"Washington"	"53"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	282	Suppressed
	"Washington"	"53"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	309	Suppressed
	"Washington"	"53"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	318	Suppressed
	"Washington"	"53"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	371	Suppressed
	"Washington"	"53"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	52	Suppressed
	"Washington"	"53"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	57	Suppressed
	"Washington"	"53"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	81	Suppressed
	"Washington"	"53"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	72	Suppressed
	"Washington"	"53"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	608	Suppressed
	"Washington"	"53"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	624	Suppressed
	"Washington"	"53"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	677	Suppressed
	"Washington"	"53"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	689	Suppressed
	"Washington"	"53"	"Non-Hispanic White"	"6"	"2003"	"2003"	281	53848	5.22
	"Washington"	"53"	"Non-Hispanic White"	"6"	"2004"	"2004"	261	53500	4.88
	"Washington"	"53"	"Non-Hispanic White"	"6"	"2005"	"2005"	260	53733	4.84
	"Washington"	"53"	"Non-Hispanic White"	"6"	"2006"	"2006"	213	56249	3.79
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"2003"	"2003"	22	3072	7.16
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"2004"	"2004"	32	3108	10.30
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"2005"	"2005"	30	3239	9.26
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"2006"	"2006"	20	3750	5.33
	"West Virginia"	"54"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	39	Suppressed
	"West Virginia"	"54"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	73	Suppressed
	"West Virginia"	"54"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	78	Suppressed
	"West Virginia"	"54"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	96	Suppressed
	"West Virginia"	"54"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	15	Suppressed
	"West Virginia"	"54"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	10	Suppressed
	"West Virginia"	"54"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	13	Suppressed
	"West Virginia"	"54"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	17	Suppressed
	"West Virginia"	"54"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	16	Suppressed
	"West Virginia"	"54"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	31	Suppressed
	"West Virginia"	"54"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	34	Suppressed
	"West Virginia"	"54"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	54	Suppressed
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"2003"	"2003"	141	19874	7.09
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"2004"	"2004"	146	19831	7.36
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"2005"	"2005"	159	19723	8.06
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"2006"	"2006"	130	19760	6.58
	"West Virginia"	"54"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	713	Suppressed
	"West Virginia"	"54"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	669	Suppressed
	"West Virginia"	"54"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	696	Suppressed
	"West Virginia"	"54"	"Non-Hispanic Black"	"7"	"2006"	"2006"	15	689	21.77 (Unreliable)
	"Wisconsin"	"55"	"Mexican"	"2148-5"	"2003"	"2003"	30	4428	6.78
	"Wisconsin"	"55"	"Mexican"	"2148-5"	"2004"	"2004"	22	4612	4.77
	"Wisconsin"	"55"	"Mexican"	"2148-5"	"2005"	"2005"	34	4957	6.86
	"Wisconsin"	"55"	"Mexican"	"2148-5"	"2006"	"2006"	27	5480	4.93
	"Wisconsin"	"55"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	606	Suppressed
	"Wisconsin"	"55"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	684	Suppressed
	"Wisconsin"	"55"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	675	Suppressed
	"Wisconsin"	"55"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	724	Suppressed
	"Wisconsin"	"55"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	38	Suppressed
	"Wisconsin"	"55"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	37	Suppressed
	"Wisconsin"	"55"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	39	Suppressed
	"Wisconsin"	"55"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	56	Suppressed
	"Wisconsin"	"55"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	294	Suppressed
	"Wisconsin"	"55"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	345	Suppressed
	"Wisconsin"	"55"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	287	Suppressed
	"Wisconsin"	"55"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	390	Suppressed
	"Wisconsin"	"55"	"Non-Hispanic White"	"6"	"2003"	"2003"	291	54845	5.31
	"Wisconsin"	"55"	"Non-Hispanic White"	"6"	"2004"	"2004"	245	54239	4.52
	"Wisconsin"	"55"	"Non-Hispanic White"	"6"	"2005"	"2005"	300	54342	5.52
	"Wisconsin"	"55"	"Non-Hispanic White"	"6"	"2006"	"2006"	274	54543	5.02
	"Wisconsin"	"55"	"Non-Hispanic Black"	"7"	"2003"	"2003"	99	6421	15.42
	"Wisconsin"	"55"	"Non-Hispanic Black"	"7"	"2004"	"2004"	123	6503	18.91
	"Wisconsin"	"55"	"Non-Hispanic Black"	"7"	"2005"	"2005"	100	6719	14.88
	"Wisconsin"	"55"	"Non-Hispanic Black"	"7"	"2006"	"2006"	119	7024	16.94
	"Wyoming"	"56"	"Mexican"	"2148-5"	"2003"	"2003"	Suppressed	593	Suppressed
	"Wyoming"	"56"	"Mexican"	"2148-5"	"2004"	"2004"	Suppressed	632	Suppressed
	"Wyoming"	"56"	"Mexican"	"2148-5"	"2005"	"2005"	Suppressed	753	Suppressed
	"Wyoming"	"56"	"Mexican"	"2148-5"	"2006"	"2006"	Suppressed	639	Suppressed
	"Wyoming"	"56"	"Puerto Rican"	"2180-8"	"2003"	"2003"	Suppressed	11	Suppressed
	"Wyoming"	"56"	"Puerto Rican"	"2180-8"	"2004"	"2004"	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"Puerto Rican"	"2180-8"	"2005"	"2005"	Suppressed	11	Suppressed
	"Wyoming"	"56"	"Puerto Rican"	"2180-8"	"2006"	"2006"	Suppressed	23	Suppressed
	"Wyoming"	"56"	"Cuban"	"2182-4"	"2003"	"2003"	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"Cuban"	"2182-4"	"2004"	"2004"	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"Cuban"	"2182-4"	"2005"	"2005"	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"Cuban"	"2182-4"	"2006"	"2006"	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"Central or South American"	"4"	"2003"	"2003"	Suppressed	14	Suppressed
	"Wyoming"	"56"	"Central or South American"	"4"	"2004"	"2004"	Suppressed	10	Suppressed
	"Wyoming"	"56"	"Central or South American"	"4"	"2005"	"2005"	Suppressed	12	Suppressed
	"Wyoming"	"56"	"Central or South American"	"4"	"2006"	"2006"	Suppressed	15	Suppressed
	"Wyoming"	"56"	"Non-Hispanic White"	"6"	"2003"	"2003"	27	5627	4.80
	"Wyoming"	"56"	"Non-Hispanic White"	"6"	"2004"	"2004"	50	5673	8.81
	"Wyoming"	"56"	"Non-Hispanic White"	"6"	"2005"	"2005"	40	5960	6.71
	"Wyoming"	"56"	"Non-Hispanic White"	"6"	"2006"	"2006"	41	6227	6.58
	"Wyoming"	"56"	"Non-Hispanic Black"	"7"	"2003"	"2003"	Suppressed	52	Suppressed
	"Wyoming"	"56"	"Non-Hispanic Black"	"7"	"2004"	"2004"	Suppressed	54	Suppressed
	"Wyoming"	"56"	"Non-Hispanic Black"	"7"	"2005"	"2005"	Suppressed	52	Suppressed
	"Wyoming"	"56"	"Non-Hispanic Black"	"7"	"2006"	"2006"	Suppressed	55	Suppressed
"---"
"Dataset: Linked Birth / Infant Death Records, 2003-2006"
"Query Parameters:"
"Title:"
"Age of Infant at Death: All"
"Age of Mother: All"
"Birthplace: All"
"Birth Weight: All"
"Delivery Method: All"
"Education: All"
"Gender: All"
"Hispanic Origin: Mexican, Puerto Rican, Cuban, Central or South American, Non-Hispanic White, Non-Hispanic Black"
"ICD-10 Codes: All"
"Live Birth Order: All"
"LMP Gestational Age 11: All"
"Marital Status: All"
"Medical Attendant: All"
"Month Prenatal Care Began: All"
"Plurality or Multiple Birth: All"
"Race: All"
"States: All"
"Year of Death: All, 2003 to 2006"
"Group By: State, Hispanic Origin, Year of Death"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/lbd.html for more information."
"---"
"Query Date: May 23, 2018 7:24:02 PM"
"---"
"Suggested Citation: United States Department of Health and Human Services (US DHHS), Centers of Disease Control and Prevention"
"(CDC), National Center for Health Statistics (NCHS), Division of Vital Statistics (DVS), Linked Birth / Infant Death Records"
"2003-2006 on CDC WONDER On-line Database. Accessed at http://wonder.cdc.gov/lbd-v2006.html on May 23, 2018 7:24:02 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Infant deaths are weighted so numbers may not exactly add to totals due to rounding. More information:"
"http://wonder.cdc.gov/wonder/help/lbd.html#WeightFactors-Totals."
"2. 'Suppressed' appears instead of death, birth, and rate values when the death value represents 0-9 sub-national events. This"
"is because the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/lbd.html#Assurance of Confidentiality."
"3. 'Unreliable' appears for rates when there are fewer than 20 deaths in the numerator. This is because the figure does not meet"
"the NCHS standard of reliability or precision. More information: http://wonder.cdc.gov/wonder/help/lbd.html#Unreliable."
"4. Note that there may be slight differences in the number of infant deaths when comparing the Linked Birth / Death Records to"
"the other vital statistics. More information: http://wonder.cdc.gov/wonder/help/lbd.html#Weight Factors."
