"Notes"	"State"	"State Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year of Death"	"Year of Death Code"	Deaths	Births	Death Rate
	"Virginia"	"51"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	85	Suppressed
	"Virginia"	"51"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	90	Suppressed
	"Virginia"	"51"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	96	Suppressed
	"Virginia"	"51"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	60	Suppressed
	"Virginia"	"51"	"Central or South American"	"4"	"1995"	"1995"	15	2459	6.10 (Unreliable)
	"Virginia"	"51"	"Central or South American"	"4"	"1996"	"1996"	16	2956	5.41 (Unreliable)
	"Virginia"	"51"	"Central or South American"	"4"	"1997"	"1997"	24	3009	7.98
	"Virginia"	"51"	"Central or South American"	"4"	"1998"	"1998"	14	3501	4.00 (Unreliable)
	"Virginia"	"51"	"Non-Hispanic White"	"6"	"1995"	"1995"	367	62660	5.86
	"Virginia"	"51"	"Non-Hispanic White"	"6"	"1996"	"1996"	370	62192	5.95
	"Virginia"	"51"	"Non-Hispanic White"	"6"	"1997"	"1997"	379	61428	6.17
	"Virginia"	"51"	"Non-Hispanic White"	"6"	"1998"	"1998"	357	62119	5.75
	"Virginia"	"51"	"Non-Hispanic Black"	"7"	"1995"	"1995"	308	21209	14.52
	"Virginia"	"51"	"Non-Hispanic Black"	"7"	"1996"	"1996"	272	20808	13.07
	"Virginia"	"51"	"Non-Hispanic Black"	"7"	"1997"	"1997"	279	20956	13.31
	"Virginia"	"51"	"Non-Hispanic Black"	"7"	"1998"	"1998"	311	21913	14.19
	"Washington"	"53"	"Mexican"	"2148-5"	"1995"	"1995"	34	7119	4.78
	"Washington"	"53"	"Mexican"	"2148-5"	"1996"	"1996"	35	7296	4.80
	"Washington"	"53"	"Mexican"	"2148-5"	"1997"	"1997"	36	7700	4.68
	"Washington"	"53"	"Mexican"	"2148-5"	"1998"	"1998"	39	8256	4.72
	"Washington"	"53"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	198	Suppressed
	"Washington"	"53"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	198	Suppressed
	"Washington"	"53"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	180	Suppressed
	"Washington"	"53"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	218	Suppressed
	"Washington"	"53"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	32	Suppressed
	"Washington"	"53"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	20	Suppressed
	"Washington"	"53"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	31	Suppressed
	"Washington"	"53"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	31	Suppressed
	"Washington"	"53"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	221	Suppressed
	"Washington"	"53"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	237	Suppressed
	"Washington"	"53"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	225	Suppressed
	"Washington"	"53"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	313	Suppressed
	"Washington"	"53"	"Non-Hispanic White"	"6"	"1995"	"1995"	308	56839	5.42
	"Washington"	"53"	"Non-Hispanic White"	"6"	"1996"	"1996"	318	56950	5.58
	"Washington"	"53"	"Non-Hispanic White"	"6"	"1997"	"1997"	297	56617	5.25
	"Washington"	"53"	"Non-Hispanic White"	"6"	"1998"	"1998"	294	57214	5.14
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"1995"	"1995"	42	2757	15.23
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"1996"	"1996"	36	2886	12.47
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"1997"	"1997"	33	2968	11.12
	"Washington"	"53"	"Non-Hispanic Black"	"7"	"1998"	"1998"	30	2888	10.39
	"West Virginia"	"54"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	33	Suppressed
	"West Virginia"	"54"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	51	Suppressed
	"West Virginia"	"54"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	33	Suppressed
	"West Virginia"	"54"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	45	Suppressed
	"West Virginia"	"54"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	11	Suppressed
	"West Virginia"	"54"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	10	Suppressed
	"West Virginia"	"54"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	10	Suppressed
	"West Virginia"	"54"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	10	Suppressed
	"West Virginia"	"54"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"1995"	"1995"	154	20162	7.64
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"1996"	"1996"	135	19757	6.83
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"1997"	"1997"	181	19778	9.15
	"West Virginia"	"54"	"Non-Hispanic White"	"6"	"1998"	"1998"	159	19728	8.06
	"West Virginia"	"54"	"Non-Hispanic Black"	"7"	"1995"	"1995"	13	806	16.13 (Unreliable)
	"West Virginia"	"54"	"Non-Hispanic Black"	"7"	"1996"	"1996"	13	738	17.62 (Unreliable)
	"West Virginia"	"54"	"Non-Hispanic Black"	"7"	"1997"	"1997"	14	744	18.82 (Unreliable)
	"West Virginia"	"54"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	757	Suppressed
	"Wisconsin"	"55"	"Mexican"	"2148-5"	"1995"	"1995"	14	2002	6.99 (Unreliable)
	"Wisconsin"	"55"	"Mexican"	"2148-5"	"1996"	"1996"	22	2319	9.49
	"Wisconsin"	"55"	"Mexican"	"2148-5"	"1997"	"1997"	22	2349	9.37
	"Wisconsin"	"55"	"Mexican"	"2148-5"	"1998"	"1998"	31	2692	11.52
	"Wisconsin"	"55"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	595	Suppressed
	"Wisconsin"	"55"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	580	Suppressed
	"Wisconsin"	"55"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	602	Suppressed
	"Wisconsin"	"55"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	637	Suppressed
	"Wisconsin"	"55"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	17	Suppressed
	"Wisconsin"	"55"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	10	Suppressed
	"Wisconsin"	"55"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	26	Suppressed
	"Wisconsin"	"55"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	17	Suppressed
	"Wisconsin"	"55"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	140	Suppressed
	"Wisconsin"	"55"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	158	Suppressed
	"Wisconsin"	"55"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	156	Suppressed
	"Wisconsin"	"55"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	173	Suppressed
	"Wisconsin"	"55"	"Non-Hispanic White"	"6"	"1995"	"1995"	342	55365	6.18
	"Wisconsin"	"55"	"Non-Hispanic White"	"6"	"1996"	"1996"	324	54863	5.91
	"Wisconsin"	"55"	"Non-Hispanic White"	"6"	"1997"	"1997"	301	54292	5.54
	"Wisconsin"	"55"	"Non-Hispanic White"	"6"	"1998"	"1998"	308	54636	5.64
	"Wisconsin"	"55"	"Non-Hispanic Black"	"7"	"1995"	"1995"	112	6476	17.29
	"Wisconsin"	"55"	"Non-Hispanic Black"	"7"	"1996"	"1996"	114	6386	17.85
	"Wisconsin"	"55"	"Non-Hispanic Black"	"7"	"1997"	"1997"	88	6366	13.82
	"Wisconsin"	"55"	"Non-Hispanic Black"	"7"	"1998"	"1998"	118	6490	18.18
	"Wyoming"	"56"	"Mexican"	"2148-5"	"1995"	"1995"	Suppressed	437	Suppressed
	"Wyoming"	"56"	"Mexican"	"2148-5"	"1996"	"1996"	Suppressed	421	Suppressed
	"Wyoming"	"56"	"Mexican"	"2148-5"	"1997"	"1997"	Suppressed	456	Suppressed
	"Wyoming"	"56"	"Mexican"	"2148-5"	"1998"	"1998"	Suppressed	448	Suppressed
	"Wyoming"	"56"	"Puerto Rican"	"2180-8"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"Puerto Rican"	"2180-8"	"1996"	"1996"	Suppressed	11	Suppressed
	"Wyoming"	"56"	"Puerto Rican"	"2180-8"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"Puerto Rican"	"2180-8"	"1998"	"1998"	Suppressed	11	Suppressed
	"Wyoming"	"56"	"Cuban"	"2182-4"	"1995"	"1995"	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"Cuban"	"2182-4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"Cuban"	"2182-4"	"1997"	"1997"	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"Cuban"	"2182-4"	"1998"	"1998"	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"Central or South American"	"4"	"1995"	"1995"	Suppressed	20	Suppressed
	"Wyoming"	"56"	"Central or South American"	"4"	"1996"	"1996"	Suppressed	Suppressed	Suppressed
	"Wyoming"	"56"	"Central or South American"	"4"	"1997"	"1997"	Suppressed	13	Suppressed
	"Wyoming"	"56"	"Central or South American"	"4"	"1998"	"1998"	Suppressed	16	Suppressed
	"Wyoming"	"56"	"Non-Hispanic White"	"6"	"1995"	"1995"	37	5368	6.89
	"Wyoming"	"56"	"Non-Hispanic White"	"6"	"1996"	"1996"	33	5441	6.07
	"Wyoming"	"56"	"Non-Hispanic White"	"6"	"1997"	"1997"	30	5527	5.43
	"Wyoming"	"56"	"Non-Hispanic White"	"6"	"1998"	"1998"	35	5319	6.58
	"Wyoming"	"56"	"Non-Hispanic Black"	"7"	"1995"	"1995"	Suppressed	69	Suppressed
	"Wyoming"	"56"	"Non-Hispanic Black"	"7"	"1996"	"1996"	Suppressed	48	Suppressed
	"Wyoming"	"56"	"Non-Hispanic Black"	"7"	"1997"	"1997"	Suppressed	58	Suppressed
	"Wyoming"	"56"	"Non-Hispanic Black"	"7"	"1998"	"1998"	Suppressed	52	Suppressed
"---"
"Dataset: Linked Birth / Infant Death Records, 1995-1998"
"Query Parameters:"
"Title:"
"Age of Infant at Death: All"
"Age of Mother: All"
"Birth Weight: All"
"Education: All"
"Gender: All"
"Hispanic Origin: Mexican, Puerto Rican, Cuban, Central or South American, Non-Hispanic White, Non-Hispanic Black"
"ICD-9 Codes: All"
"Live Birth Order: All"
"LMP Gestational Age at Birth: All"
"Marital Status: All"
"Month Prenatal Care Began: All"
"Plurality or Multiple Birth: All"
"Race: All"
"States: All"
"Year of Death: All, 1995 to 1998"
"Group By: State, Hispanic Origin, Year of Death"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/lbd.html for more information."
"---"
"Query Date: May 23, 2018 7:21:24 PM"
"---"
"Suggested Citation: United States Department of Health and Human Services (US DHHS), Centers of Disease Control and Prevention"
"(CDC), National Center for Health Statistics (NCHS), Division of Vital Statistics (DVS), Linked Birth / Infant Death Records"
"1995-1998 on CDC WONDER On-line Database. Accessed at http://wonder.cdc.gov/lbd-icd9.html on May 23, 2018 7:21:24 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Infant deaths are weighted so numbers may not exactly add to totals due to rounding. More information:"
"http://wonder.cdc.gov/wonder/help/lbd.html#WeightFactors-Totals."
"2. 'Suppressed' appears instead of death, birth, and rate values when the death value represents 0-9 sub-national events. This"
"is because the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/lbd.html#Assurance of Confidentiality."
"3. 'Unreliable' appears for rates when there are fewer than 20 deaths in the numerator. This is because the figure does not meet"
"the NCHS standard of reliability or precision. More information: http://wonder.cdc.gov/wonder/help/lbd.html#Unreliable."
"4. Note that there may be slight differences in the number of infant deaths when comparing the Linked Birth / Death Records to"
"the other vital statistics. More information: http://wonder.cdc.gov/wonder/help/lbd.html#Weight Factors."
